-201.38
-183.74
-87.13
-278.42
-170.35
-275.43
-205.82
-395.82
-150.71
-443.44
-38.51
-232.99
-168.16
-51.24
-384.46
-194.53
-52.57
-462.33
-256.51
-38.47
